2016-04-01,72.28215494810462
2016-04-02,73.31575400671055
2016-04-03,67.00150248477844
2016-04-04,62.63090487020398
2016-04-05,60.79903340271646
2016-04-06,62.69485900383284
2016-04-07,61.573798338532505
2016-04-08,61.32422358163636
2016-04-09,65.87925178359012
2016-04-10,63.207353286667164
2016-04-11,46.23665473456555
2016-04-12,45.624377987581866
2016-04-13,45.989135659774654
2016-04-14,44.86807499447432
2016-04-15,57.04207845626886
2016-04-16,64.75000364611269
2016-04-17,62.23727538002698
2016-04-18,44.16876407252234
2016-04-19,44.78937148552021
2016-04-20,45.31465527814335
2016-04-21,43.05036960874396
2016-04-22,61.51494853215415
2016-04-23,66.98577283036765
2016-04-24,66.20879438733253
2016-04-25,60.71413431739842
2016-04-26,50.04106271090961
2016-04-27,61.58894205592928
2016-04-28,66.2273126272106
2016-04-29,79.83379906203942
2016-04-30,79.48537711050452
2016-05-01,58.16975525849737
2016-05-02,43.55985163393848
2016-05-03,43.010929915625574
2016-05-04,47.849969650409975
2016-05-05,32.28792355185691
2016-05-06,34.52099958833344
2016-05-07,53.546460315938
2016-05-08,42.682573471091345
2016-05-09,35.7121631376781
2016-05-10,31.32857372768558
2016-05-11,30.718683604735425
2016-05-12,31.325034138753736
2016-05-13,49.056880660861445
2016-05-14,53.9850316753849
2016-05-15,51.001358399582074
2016-05-16,39.06619788617396
2016-05-17,34.41205748173087
2016-05-18,34.22874884013974
2016-05-19,34.83509937415805
2016-05-20,53.999979759491396
2016-05-21,59.08047440523329
2016-05-22,56.32537489539574
2016-05-23,45.72292331431702
2016-05-24,43.30933588736869
2016-05-25,43.27723744221787
2016-05-26,43.88358797623618
2016-05-27,56.96705976757758
2016-05-28,72.31281772165909
2016-05-29,70.52701302786687
2016-05-30,65.5043946097664
2016-05-31,61.75052754006834
2016-06-01,50.32600070444374
2016-06-02,34.08101083240784
2016-06-03,45.28960050458816
2016-06-04,60.093951413889506
2016-06-05,44.01004402071574
2016-06-06,34.37587609394631
2016-06-07,29.687709503390458
2016-06-08,29.504400861799326
2016-06-09,30.277600910581462
2016-06-10,43.508787047614625
2016-06-11,52.58985072082421
2016-06-12,45.7806512679745
2016-06-13,35.72012025339558
2016-06-14,31.031953662839705
2016-06-15,35.1661728892764
2016-06-16,35.69019128793522
2016-06-17,53.875246663088035
2016-06-18,57.26093694092555
2016-06-19,50.48756487727126
2016-06-20,41.252747055417736
2016-06-21,37.06423729205529
2016-06-22,42.304715508679294
2016-06-23,42.911066042697605
2016-06-24,55.28991491882484
2016-06-25,63.63683081629686
2016-06-26,62.089108808285005
2016-06-27,57.00335428913746
2016-06-28,57.64402301324232
2016-06-29,57.65944834470719
2016-06-30,61.629092875636424
2016-07-01,50.47716078054031
2016-07-02,57.83648815056308
2016-07-03,51.65884440581097
2016-07-04,38.25551785857422
2016-07-05,31.117314688526015
2016-07-06,29.678439049575775
2016-07-07,30.110751395817637
2016-07-08,47.427325162292654
2016-07-09,58.63418474947807
2016-07-10,36.40271545298605
2016-07-11,35.875649417588704
2016-07-12,31.18748282703283
2016-07-13,31.08904895389338
2016-07-14,31.52136130013524
2016-07-15,53.336833223174935
2016-07-16,56.63045450735638
2016-07-17,51.105616567307514
2016-07-18,39.230432450434655
2016-07-19,35.04192268707221
2016-07-20,37.121332583108966
2016-07-21,37.46312802485461
2016-07-22,54.46164314249321
2016-07-23,58.23548145831302
2016-07-24,56.97899125572309
2016-07-25,47.163226372612634
2016-07-26,43.87980430940426
2016-07-27,46.433318160959644
2016-07-28,49.82176882783787
2016-07-29,62.120002501291
2016-07-30,71.02852670589893
2016-07-31,70.21350924860698
2016-08-01,49.318640489165304
2016-08-02,44.31371230408664
2016-08-03,35.3063301676507
2016-08-04,34.24109194510606
2016-08-05,42.925600652991285
2016-08-06,48.02906379100924
2016-08-07,43.88186376016169
2016-08-08,34.87938170209336
2016-08-09,31.344316887666217
2016-08-10,33.04808403784267
2016-08-11,33.08508272825854
2016-08-12,50.36938901762202
2016-08-13,35.30795169378113
2016-08-14,36.93950874000633
2016-08-15,40.3254885887537
2016-08-16,13.073207170988185
2016-08-17,37.129465858566185
2016-08-18,37.43201654982617
2016-08-19,49.25185159993738
2016-08-20,55.970337833699986
2016-08-21,44.587933755888955
2016-08-22,47.53659204783209
2016-08-23,46.952529439629615
2016-08-24,48.335530114407796
2016-08-25,47.91180590557277
2016-08-26,58.08100204356109
2016-08-27,66.7462274259342
2016-08-28,64.76265627988029
2016-08-29,57.65464239033508
2016-08-30,55.61377515341236
2016-08-31,61.747857194739964
2016-09-01,52.53159905343964
2016-09-02,45.590791079909614
2016-09-03,52.95426886587877
2016-09-04,52.8987873165821
2016-09-05,35.623428065264946
2016-09-06,30.43400409235203
2016-09-07,30.643600123061507
2016-09-08,30.946150814321495
2016-09-09,49.869412053571054
2016-09-10,56.128378093248195
2016-09-11,45.70122165904713
2016-09-12,35.80720723902985
2016-09-13,34.3877513677848
2016-09-14,32.95100374888645
2016-09-15,37.57108230817424
2016-09-16,56.074706527880466
2016-09-17,60.26610686809581
2016-09-18,56.77051377218916
2016-09-19,40.06801670843803
2016-09-20,49.771862203938916
2016-09-21,51.21728933456894
2016-09-22,56.2880579206849
2016-09-23,58.420189391270895
2016-09-24,65.23832700003483
2016-09-25,64.29931071320806
2016-09-26,48.92182306028681
2016-09-27,50.18968578298707
2016-09-28,61.88633578094467
2016-09-29,62.616134788634845
2016-09-30,64.83455199596722
2016-10-01,61.17509823940364
2016-10-02,55.163761732084005
2016-10-03,42.10228052796544
2016-10-04,36.829083168388436
2016-10-05,34.47552737757255
2016-10-06,33.501642337904514
2016-10-07,50.242102034229084
2016-10-08,55.52441386107014
2016-10-09,52.101560224073346
2016-10-10,46.78367630824437
2016-10-11,33.95396221678548
2016-10-12,34.32241201779925
2016-10-13,34.66164413801724
2016-10-14,51.07502341557537
2016-10-15,56.51142925195343
2016-10-16,50.6495911955333
2016-10-17,38.99489976616879
2016-10-18,36.99170177415601
2016-10-19,37.67385991280781
2016-10-20,40.662187261582424
2016-10-21,56.39400041232237
2016-10-22,60.66967449341534
2016-10-23,54.79975254047022
2016-10-24,49.35016541175126
2016-10-25,47.20694373448083
2016-10-26,48.872949915722
2016-10-27,59.841764202697185
2016-10-28,62.54348526499345
2016-10-29,72.87014468130671
2016-10-30,71.48963466879103
2016-10-31,65.9516310395457
2016-11-01,38.088063479544424
2016-11-02,36.03389915454671
2016-11-03,34.46728596761371
2016-11-04,37.62837270129582
2016-11-05,50.461217656705536
2016-11-06,43.87519937207913
2016-11-07,33.95178202738157
2016-11-08,30.02382897430623
2016-11-09,27.92986882527769
2016-11-10,30.002410820104828
2016-11-11,33.92683887117709
2016-11-12,50.912428471313405
2016-11-13,34.12481135829624
2016-11-14,35.15997716698798
2016-11-15,33.57892139427704
2016-11-16,35.60335251929876
2016-11-17,35.957139810754036
2016-11-18,37.63646520690579
2016-11-19,58.89733117750332
2016-11-20,51.54439558486484
