0,0.99
1,0.0
2,0.09
3,0.0
4,0.02
5,0.0
6,0.0
7,0.45
8,0.01
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.04
19,0.01
20,0.04
21,0.04
22,0.0
23,0.0
24,0.37
25,0.55
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.15
35,0.07
36,0.0
37,0.0
38,0.02
39,0.15
40,0.02
41,0.01
42,0.01
43,0.0
44,0.0
45,0.17
46,0.05
47,0.0
48,0.01
49,0.0
50,0.11
51,0.05
52,0.0
53,0.0
54,0.0
55,0.0
56,0.32
57,0.07
58,0.92
59,0.0
60,0.15
61,0.01
62,0.0
63,0.01
64,0.36
65,0.99
66,0.48
67,0.11
68,0.0
69,0.08
70,0.01
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.65
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,0.31
84,0.0
85,0.0
86,0.18
87,0.05
88,0.95
89,0.06
90,0.01
91,0.05
92,0.5
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.94
101,0.0
102,0.0
103,0.0
104,0.0
105,1.0
106,0.04
107,0.0
108,0.0
109,0.0
110,0.0
111,0.05
112,0.0
113,0.01
114,0.0
115,0.02
116,0.0
117,0.0
118,0.27
119,0.01
120,0.0
121,0.18
122,0.0
123,0.0
124,0.14
125,0.0
126,0.0
127,0.01
128,0.1
129,0.0
130,0.12
131,0.0
132,0.0
133,0.01
134,0.0
135,0.0
136,0.14
137,0.0
138,0.0
139,0.0
140,0.01
141,0.19
142,0.0
143,0.01
144,0.0
145,0.03
146,0.01
147,0.0
148,0.05
149,0.01
150,0.0
151,0.0
152,0.05
153,0.0
154,0.1
155,0.0
156,0.06
157,0.0
158,0.02
159,0.17
160,0.0
161,0.15
162,0.33
163,0.03
164,0.0
165,0.61
166,0.0
167,0.0
168,0.37
169,0.01
170,0.1
171,0.0
172,0.99
173,0.12
174,0.09
175,0.93
176,0.0
177,0.0
178,0.01
179,0.04
180,0.09
181,0.12
182,0.0
183,0.01
184,0.0
185,0.0
186,0.013333333333333332
187,0.0
188,0.0
189,0.08
190,0.0
191,0.05
192,0.3
193,0.1
194,0.0
195,0.13
196,0.13
197,0.0
198,0.17
199,0.0
200,0.0
201,0.46
202,0.0
203,0.83
204,0.13
205,0.17
206,0.0
207,0.07
208,0.0
209,0.0
210,0.18
211,0.29
212,0.0
213,0.0
214,0.0
215,1.0
216,0.02
217,0.0
218,0.0
219,0.07
220,0.0
221,0.0
222,0.0
223,0.0
224,0.0
225,0.01
226,0.0
227,0.02
228,0.09
229,0.0
230,0.02
231,0.29
232,0.0
233,0.0
234,0.0
235,0.0
236,0.22
237,0.31
238,0.0
239,0.0
240,0.0
241,0.0
242,0.28
243,0.0
244,0.0
245,0.0
246,0.47
247,0.03
248,0.0
249,0.16
250,0.08
251,0.0
252,0.17
253,0.74
254,0.0
255,0.03
256,0.0
257,0.0
258,0.0
259,0.08
260,0.0
261,0.06
262,0.0
263,0.02
264,0.0
265,0.01
266,0.0
267,0.0
268,0.0
269,0.0
270,0.0
271,0.0
272,0.09
273,0.02
274,0.16
275,0.0
276,0.0
277,0.45
278,0.33
279,0.0
280,0.23
281,0.0
282,0.0
283,0.0
284,0.05
285,0.0
286,0.39
287,0.0
288,0.0
289,0.0
290,0.0
291,0.18
292,0.01
293,0.0
294,0.0
295,0.0
296,0.0
297,0.0
298,0.0
299,0.08
300,0.37
301,0.0
302,0.09
303,0.0
304,0.0
305,0.0
306,0.0
307,0.0
308,0.0
309,0.0
310,0.05
311,0.11
312,0.0
313,0.0
314,0.0
315,0.0
316,0.25
317,0.16
318,0.03
319,0.17766666666666667
320,0.0
321,0.0
322,0.0
323,0.0
324,0.06
325,0.0
326,0.0
327,0.0
328,0.02
329,0.0
330,0.03
331,0.4
332,0.0
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,0.0
339,0.0
340,0.0
341,0.2925
342,0.0
343,0.07
344,0.03
345,0.35
346,0.0
347,0.06
348,0.54
349,0.0
350,0.0
351,0.0
352,0.0
353,0.05
354,0.29
355,0.0
356,0.07
357,0.0
358,0.0
359,0.01
360,0.05
361,0.0
362,0.0
363,0.0
364,0.04
365,0.2
366,0.0
367,0.0
368,0.0
369,0.01
370,0.01
371,0.33
372,0.01
373,0.05
374,0.08
375,0.0
376,0.0
377,0.74
378,0.29
379,0.0
380,0.0
381,0.16
382,0.0
383,0.0
384,0.0
385,0.03
386,0.02
387,0.0
388,0.0
389,0.0
390,0.0
391,0.02
392,0.13
393,0.28
394,0.14
395,0.0
396,0.05
397,0.0
398,0.0
399,0.24
400,0.05
401,0.01
402,0.51
403,0.33
404,0.0
405,0.0
406,0.2
407,0.0
408,0.0
409,0.0
410,0.01
411,0.0
412,0.0
413,0.0
414,0.0
415,0.09
416,0.07
417,0.0
418,0.0
419,0.0
420,0.0
421,0.0
422,0.0
423,0.23
424,0.0
425,0.01
426,0.0
427,0.0
428,0.03
429,0.0
430,0.01
431,0.0
432,0.0
433,0.0
434,0.18
435,0.11
436,0.0
437,0.0
438,0.0
439,0.0
440,0.0
441,0.0
442,0.0
443,0.0
444,0.02
445,0.0
446,0.0
447,0.0
448,0.0
449,0.02
450,0.0
451,0.0
452,0.03
453,0.17
454,0.0
455,0.0
456,0.01
457,0.79
458,0.03
459,0.0
460,0.3
461,0.0
462,0.0
463,0.0
464,0.0
465,0.0
466,0.0
467,0.0
468,0.0
469,0.22
470,0.0
471,0.0
472,0.0
473,0.03
474,0.0
475,0.02
476,0.18
477,0.0
478,0.04
479,0.0
480,0.0
481,0.05
482,0.0
483,0.0
484,0.02
485,0.06
486,0.0
487,0.0
488,0.92
489,0.0
490,0.07
491,0.0
492,0.03
493,0.0
494,0.0
495,0.67
496,0.0
497,0.0
498,0.07
499,0.0
500,0.0
501,0.0
502,0.0
503,0.05
504,0.0
505,0.29
506,0.0
507,0.0
508,0.0
509,0.0
510,0.0
511,0.0
512,0.0
513,0.0
514,0.0
515,0.0
516,0.08
517,0.0
518,0.01
519,0.0
520,0.0
521,0.08
522,0.1
523,0.0
524,0.0
525,0.0
526,0.0
527,0.44
528,0.01
529,0.0
530,0.0
531,0.0
532,0.0
533,0.0
534,0.0
535,0.3866666666666667
536,0.02
537,0.11
538,0.0
539,0.0
540,0.06
541,0.0
542,0.55
543,0.0
544,0.07
545,0.02
546,0.03
547,0.07
548,0.0
549,0.0
550,0.0
551,0.0
552,0.0
553,0.0
554,0.0
555,0.0
556,0.0
557,0.08
558,0.0
559,0.0
560,0.01
561,0.0
562,0.0
563,0.0
564,0.0
565,0.39
566,0.0
567,0.0
568,0.0
569,0.0
570,0.13
571,0.0
572,0.0
573,0.0
574,0.0
575,0.0
576,0.14
577,0.0
578,0.07
579,0.02
580,0.0
581,0.0
582,0.0
583,0.0
584,0.0
585,0.0
586,0.09
587,0.0
588,0.0
589,0.0
590,0.16
591,0.15
592,0.0
593,0.02
594,0.0
595,0.06
596,0.0
597,0.0
598,0.17
599,0.0
600,0.0
601,0.02
602,0.08
603,0.0
604,0.94
605,0.0
606,0.0
607,0.1
608,0.0
609,0.0
610,0.08
611,0.0
612,0.0
613,0.0
614,0.0
615,0.43
616,0.0
617,0.0
618,0.23
619,0.0
620,0.01
621,0.36
622,0.0
623,0.94
624,0.0
625,0.05
626,0.0
627,0.0
628,0.0
629,0.02
630,0.0
631,0.16
632,0.09
633,0.08
634,0.0
635,0.09
636,0.0
637,0.0
638,0.0
639,0.04
640,0.0
641,0.0
642,0.0
643,0.31
644,0.0
645,0.15
646,0.03
647,0.0
648,0.0
649,0.0
650,0.24666666666666667
651,0.0
652,0.0
653,0.0
654,0.0
655,0.0
656,0.06
657,0.0
658,0.0
659,0.0
660,0.0
661,0.98
662,0.0
663,0.03
664,0.0
665,0.0
666,0.0
667,0.38
668,0.43
669,0.03
670,0.06
671,0.0
672,0.01
673,0.15
674,0.93
675,0.0
676,0.0
677,0.0
678,0.16
679,0.17
680,0.0
681,0.11
682,0.0
683,0.21
684,0.0
685,0.0
686,0.0
687,0.0
688,0.46
689,0.01
690,0.0
691,0.12
692,0.0
693,0.0
694,0.0
695,0.0
696,0.05
697,0.01
698,0.0
699,0.0
700,0.0
701,0.0
702,0.0
703,0.0
704,0.0
705,0.0
706,0.54
707,0.0
708,0.66
709,0.11
710,0.0
711,0.23
712,0.13
713,0.4
714,0.01
715,0.0
716,0.0
717,0.0
718,0.0
719,0.0
720,0.0
721,0.0
722,0.0
723,0.0
724,0.37
725,0.1
726,0.0
727,0.0
728,0.0
729,0.21
730,0.31
731,0.0
732,0.09
733,0.02
734,0.0
735,0.01
736,0.0
737,0.07
738,0.0
739,0.33
740,0.0
741,0.15
742,0.01
743,0.01
744,0.13
745,0.0
746,0.01
747,0.12
748,0.0
749,0.0
750,0.0
751,0.01
752,0.03
753,0.0
754,0.0
755,0.0
756,0.0
757,0.0
758,0.65
759,0.0
760,0.02
761,0.0
762,0.0
763,0.13
764,0.01
765,0.18
766,0.18
767,0.0
768,0.54
769,0.0
770,0.06
771,0.0
772,0.0
773,0.0
774,0.16
775,0.01
776,0.04
777,0.0
778,0.0
779,0.3
780,0.0
781,0.06
782,0.0
783,0.02333333333333333
784,0.44
785,0.0
786,0.62
787,0.0
788,0.0
789,0.0
790,0.0
791,0.21
792,0.0
793,0.0
794,0.0
795,0.34
796,0.04
797,0.99
798,0.04
799,0.01
800,0.05
801,0.0
802,0.03
803,0.03
804,0.0
805,0.0
806,0.0
807,0.95
808,0.0
809,0.0
810,0.0
811,0.0
812,0.0
813,0.03
814,0.23
815,0.0
816,0.0
817,0.01
818,0.0
819,0.0
820,0.0
821,0.14
822,0.04
823,0.0
824,0.0
825,0.0
826,0.0
827,0.0
828,0.05
829,0.66
830,0.0
831,0.01
832,0.0
833,0.02
834,0.0
835,0.0
836,0.18
837,0.09
838,0.0
839,0.0
840,0.73
841,0.0
842,0.0
843,0.0
844,0.0
845,0.0
846,0.0
847,0.2
848,0.09
849,0.16
850,0.0
851,0.04
852,0.08
853,0.0
854,0.0
855,0.0
856,0.0
857,0.0
858,0.04
859,0.0
860,0.09
861,0.0
862,0.0
863,0.01
864,0.24
865,0.01
866,0.02
867,0.13
868,0.17
869,0.01
870,0.0
871,0.0
872,0.0
873,0.15
874,0.0
875,0.11
876,0.0
877,0.0
878,0.01
879,0.02
880,0.0
881,0.0
882,0.0
883,0.0
884,0.0
885,0.1
886,0.0
887,0.0
888,0.03
889,0.01
890,0.03
891,0.0
892,0.0
893,0.35
894,0.0
895,0.0
896,0.04
897,0.04
898,0.0
899,0.0
900,0.58
901,0.0
902,0.06
903,0.0
904,0.11
905,0.39
906,0.03
907,0.0
908,0.43
909,0.0
910,0.0
911,0.0
912,0.01
913,0.0
914,0.0
915,0.0
916,0.0
917,0.0
918,0.0
919,0.04
920,0.44
921,0.0
922,0.03
923,0.0
924,0.0
925,0.3
926,0.02
927,0.016666666666666666
928,1.0
929,0.0
930,0.0
931,0.11
932,0.0
933,0.08
934,0.25
935,0.0
936,0.0
937,0.0
938,0.0
939,0.0
940,0.0
941,0.0
942,0.22
943,0.0
944,0.22
945,0.01
946,0.0
947,0.05
948,0.37
949,0.0
950,0.0
951,0.0
952,0.18
953,0.0
954,0.02
955,0.0
956,0.0
957,0.0
958,0.01
959,0.0
960,0.98
961,0.08
962,0.0
963,0.0
964,0.0
965,0.0
966,0.0
967,0.0
968,0.03
969,0.37
970,0.01
971,0.0
972,0.0
973,0.03
974,0.3
975,0.0
976,0.01
977,0.02
978,0.0
979,0.03
980,0.1
981,0.32
982,0.0
983,0.0
984,0.0
985,0.11
986,0.07
987,0.02
988,0.0
989,0.43
990,0.22
991,0.0
992,0.0
993,0.11
994,0.01
995,0.24
996,0.0
997,0.0
998,0.02
999,0.0
1000,0.06
1001,0.62
1002,0.0
1003,0.06
1004,0.0
1005,0.0
1006,0.13
1007,0.0
1008,0.0
1009,0.21
1010,0.01
1011,0.69
1012,0.01
1013,0.01
1014,0.0
1015,0.08
