0,0
1,0
3,2
4,0
5,1
6,2
7,0
8,0
10,0
12,0
14,2
15,1
17,2
18,0
20,0
21,1
22,2
26,0
30,0
31,0
34,0
37,0
38,2
45,2
46,0
48,2
49,0
50,2
51,0
52,2
54,0
55,0
56,2
59,0
60,0
62,2
64,0
65,0
66,0
68,2
71,2
74,0
75,2
76,0
77,2
78,0
85,2
89,2
90,2
92,0
96,2
97,0
100,2
101,0
102,2
103,0
107,2
108,2
112,2
113,2
118,2
122,2
124,1
126,2
127,2
132,2
134,2
135,0
137,0
140,2
141,2
142,0
144,2
153,0
154,0
155,2
157,0
158,0
159,2
162,2
163,2
165,2
167,2
170,2
171,0
172,2
173,2
175,0
178,0
179,0
181,0
185,2
186,2
187,0
188,0
190,2
193,2
194,0
196,2
200,0
202,2
205,0
206,2
208,2
210,2
211,2
213,2
219,1
220,2
222,2
224,0
225,0
229,2
230,0
231,0
233,2
235,0
236,0
239,2
240,2
242,0
243,1
245,0
246,0
247,0
249,0
250,2
252,1
261,2
262,2
263,0
264,2
266,0
268,0
271,0
272,2
276,0
278,1
279,0
281,0
282,0
283,2
284,0
285,0
293,0
294,1
298,1
299,0
301,0
303,2
304,2
306,0
308,2
310,0
311,0
312,0
313,0
315,0
316,2
318,0
319,0
320,0
325,0
330,2
332,2
333,2
334,0
336,2
337,2
338,0
339,0
343,2
344,2
345,0
346,0
348,2
350,0
351,2
355,2
356,2
358,0
361,2
362,2
363,2
365,2
366,2
367,0
369,2
375,2
378,0
380,2
385,0
386,0
389,2
390,0
391,0
392,2
395,2
399,1
401,0
402,0
403,0
404,0
405,2
406,2
408,2
409,2
412,0
414,0
415,0
417,2
418,2
420,2
424,0
425,2
427,0
429,2
432,2
433,2
434,1
435,0
436,1
437,0
439,0
452,0
453,0
455,1
457,0
458,0
463,0
465,2
466,2
467,2
471,2
473,2
474,2
475,2
476,2
477,0
479,0
480,2
482,2
483,0
484,0
487,1
493,0
495,2
496,0
497,0
498,2
499,0
500,2
501,0
502,2
503,2
504,2
506,0
507,0
508,2
509,2
511,0
514,2
516,0
518,2
519,2
524,0
526,1
527,0
536,2
538,0
541,0
542,0
545,2
546,2
547,2
548,2
558,0
560,2
561,0
562,0
564,0
566,0
568,0
569,2
572,2
573,1
574,0
576,2
577,2
578,0
580,0
581,2
582,2
583,0
587,1
591,1
592,0
593,2
595,2
597,0
602,2
603,0
606,1
609,2
613,0
615,0
617,2
618,0
619,1
620,2
621,2
623,0
624,1
